Timestamp,Joy_LY,Joy_RY,Left_Speed,Right_Speed,Distance
2025-01-15 17:36:39,74,17,9,2,0.51
2025-01-15 17:36:39,74,36,7,3,0.48
2025-01-15 17:36:39,74,48,6,4,0.46
2025-01-15 17:36:39,73,55,5,3,0.44
2025-01-15 17:36:39,73,57,4,3,0.42
2025-01-15 17:36:40,73,58,3,2,0.40
2025-01-15 17:36:40,73,58,2,2,0.38
2025-01-15 17:36:40,73,58,2,2,0.37
2025-01-15 17:36:40,73,58,2,2,0.35
2025-01-15 17:36:40,71,58,2,1,0.34
2025-01-15 17:36:40,71,58,1,1,0.34
2025-01-15 17:36:40,71,59,1,1,0.33
2025-01-15 17:36:40,70,60,1,1,0.31
2025-01-15 17:36:40,70,59,1,1,0.29
2025-01-15 17:36:40,71,60,1,0,0.29
2025-01-15 17:36:41,70,61,0,0,0.28
2025-01-15 17:36:41,70,61,0,0,0.27
2025-01-15 17:36:41,70,61,0,0,0.25
2025-01-15 17:36:41,70,61,0,0,0.24
2025-01-15 17:36:41,70,61,0,0,0.24
2025-01-15 17:36:41,70,61,0,0,0.23
2025-01-15 17:36:41,70,62,0,0,0.22
2025-01-15 17:36:41,70,62,0,0,0.22
2025-01-15 17:36:41,70,62,0,0,0.21
2025-01-15 17:36:41,68,63,0,0,0.21
2025-01-15 17:36:42,67,63,0,0,0.21
2025-01-15 17:36:42,67,64,0,0,0.21
2025-01-15 17:36:42,67,65,0,0,0.20
2025-01-15 17:36:42,67,67,0,0,0.20
2025-01-15 17:36:42,67,68,0,0,0.20
2025-01-15 17:36:42,67,68,0,0,0.19
2025-01-15 17:36:42,67,68,0,0,0.19
2025-01-15 17:36:42,67,69,0,0,0.19
2025-01-15 17:36:42,67,70,0,0,0.19
2025-01-15 17:36:42,67,70,0,0,0.19
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,71,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,71,0,0,0.17
2025-01-15 17:36:43,50,67,0,0,0.17
2025-01-15 17:36:44,0,25,0,0,0.17
2025-01-15 17:36:44,0,0,0,0,0.17
2025-01-15 17:36:44,0,0,0,0,0.17
2025-01-15 17:36:44,0,0,0,0,0.16
2025-01-15 17:36:44,0,0,0,0,0.16
2025-01-15 17:36:44,-7,0,-7,0,0.16
2025-01-15 17:36:44,-99,-95,-99,-95,0.16
2025-01-15 17:36:44,-99,-99,-99,-99,0.16
2025-01-15 17:36:44,-99,-99,-99,-99,0.16
2025-01-15 17:36:44,-99,-99,-99,-99,0.16
2025-01-15 17:36:45,-99,-99,-99,-99,0.16
2025-01-15 17:36:45,-99,-99,-99,-99,0.17
2025-01-15 17:36:45,0,-99,0,-99,0.18
2025-01-15 17:36:45,0,0,0,0,0.20
2025-01-15 17:36:45,0,0,0,0,0.22
2025-01-15 17:36:45,0,0,0,0,0.23
2025-01-15 17:36:45,15,21,0,0,0.24
2025-01-15 17:36:45,100,100,1,1,0.25
2025-01-15 17:36:45,100,100,1,1,0.26
2025-01-15 17:36:45,0,0,0,0,0.27
2025-01-15 17:36:46,0,0,0,0,0.27
2025-01-15 17:36:46,0,0,0,0,0.27
2025-01-15 17:36:46,0,0,0,0,0.28
2025-01-15 17:36:46,0,0,0,0,0.28
2025-01-15 17:36:46,0,0,0,0,0.28
2025-01-15 17:36:46,0,0,0,0,0.28
2025-01-15 17:36:46,0,0,0,0,0.29
2025-01-15 17:36:46,0,0,0,0,0.29
