Timestamp,Joy_LY,Joy_RY,Left_Speed,Right_Speed,Distance
2025-01-15 17:30:52,100,35,100,35,0.23
2025-01-15 17:30:52,0,0,0,0,0.21
2025-01-15 17:30:52,-34,0,-34,0,0.19
2025-01-15 17:30:52,-99,-99,-99,-99,0.17
2025-01-15 17:30:52,-99,-99,-99,-99,0.15
2025-01-15 17:30:53,-99,-99,-99,-99,0.14
2025-01-15 17:30:53,-99,-99,-99,-99,0.14
2025-01-15 17:30:53,-99,-84,-99,-84,0.14
2025-01-15 17:30:53,-99,100,-99,100,0.14
2025-01-15 17:30:53,-99,100,-99,100,0.14
2025-01-15 17:30:53,-26,39,-26,39,0.14
2025-01-15 17:30:53,0,0,0,0,0.14
2025-01-15 17:30:53,5,-99,5,-99,0.15
2025-01-15 17:30:53,100,-99,100,-99,0.15
2025-01-15 17:30:53,100,-99,100,-99,0.15
2025-01-15 17:30:54,-99,-99,-99,-99,0.15
2025-01-15 17:30:54,-99,-99,-99,-99,0.15
2025-01-15 17:30:54,-99,-99,-99,-99,0.15
2025-01-15 17:30:54,-99,-99,-99,-99,0.16
2025-01-15 17:30:54,-99,-99,-99,-99,0.17
2025-01-15 17:30:54,-21,-99,-21,-99,0.20
2025-01-15 17:30:54,100,-99,100,-99,0.22
2025-01-15 17:30:54,100,-99,100,-99,0.25
2025-01-15 17:30:54,-99,-99,-99,-99,0.28
2025-01-15 17:30:54,-99,-99,-99,-99,0.30
2025-01-15 17:30:55,-99,-99,-99,-99,0.32
2025-01-15 17:30:55,-99,-47,-99,-47,0.36
2025-01-15 17:30:55,-99,100,-99,100,0.39
2025-01-15 17:30:55,-99,100,-99,100,0.43
2025-01-15 17:30:55,-99,100,-99,100,0.46
2025-01-15 17:30:55,-99,100,-99,100,0.50
2025-01-15 17:30:55,38,-35,38,-35,0.50
2025-01-15 17:30:55,100,-99,100,-99,0.52
2025-01-15 17:30:55,100,-99,100,-99,0.55
2025-01-15 17:30:55,72,-99,72,-99,0.57
2025-01-15 17:30:56,-92,-99,-92,-99,0.59
2025-01-15 17:30:56,-99,-99,-99,-99,0.61
2025-01-15 17:30:56,-99,-99,-99,-99,0.65
2025-01-15 17:30:56,-99,-99,-99,-99,0.69
2025-01-15 17:30:56,-99,-99,-99,-99,0.72
2025-01-15 17:30:56,-99,-99,-99,-99,0.77
2025-01-15 17:30:56,-42,-99,-42,-99,0.81
2025-01-15 17:30:56,19,-99,19,-99,0.85
2025-01-15 17:30:56,9,-96,9,-96,0.85
2025-01-15 17:30:56,0,-68,0,-68,0.89
2025-01-15 17:30:57,0,0,0,0,0.93
2025-01-15 17:30:57,0,0,0,0,0.96
2025-01-15 17:30:57,0,0,0,0,1.01
2025-01-15 17:30:57,0,0,0,0,1.04
2025-01-15 17:30:57,0,0,0,0,1.07
2025-01-15 17:30:57,14,13,14,13,1.09
2025-01-15 17:30:57,100,100,100,100,1.13
2025-01-15 17:30:57,100,100,100,100,1.15
2025-01-15 17:30:57,100,100,100,100,1.17
2025-01-15 17:30:57,100,100,100,100,1.18
2025-01-15 17:30:58,100,100,100,100,1.18
2025-01-15 17:30:58,100,100,100,100,1.17
2025-01-15 17:30:58,100,100,100,100,1.17
2025-01-15 17:30:58,100,100,100,100,1.17
2025-01-15 17:30:58,100,100,100,100,1.17
2025-01-15 17:30:58,100,100,100,100,1.16
2025-01-15 17:30:58,100,100,100,100,1.15
2025-01-15 17:30:58,63,100,63,100,1.14
2025-01-15 17:30:58,-91,100,-91,100,1.11
2025-01-15 17:30:58,-99,100,-99,100,1.09
2025-01-15 17:30:59,-99,100,-99,100,1.06
2025-01-15 17:30:59,-99,100,-99,100,1.03
2025-01-15 17:30:59,-34,100,-34,100,1.01
2025-01-15 17:30:59,100,100,100,100,1.01
2025-01-15 17:30:59,100,100,100,100,-0.00
2025-01-15 17:30:59,100,100,100,100,-0.00
2025-01-15 17:30:59,100,100,100,100,-0.00
2025-01-15 17:30:59,100,6,100,6,-0.00
2025-01-15 17:30:59,100,-99,100,-99,-0.00
2025-01-15 17:30:59,100,-99,100,-99,-0.00
2025-01-15 17:31:00,100,-99,100,-99,0.72
2025-01-15 17:31:00,100,-99,100,-99,-0.00
2025-01-15 17:31:00,100,-99,100,-99,0.86
2025-01-15 17:31:00,100,-99,100,-99,-0.00
2025-01-15 17:31:00,100,-99,100,-99,0.79
2025-01-15 17:31:00,100,-99,100,-99,0.76
2025-01-15 17:31:00,100,-99,100,-99,0.74
2025-01-15 17:31:00,100,-99,100,-99,0.72
2025-01-15 17:31:00,100,0,100,0,0.71
2025-01-15 17:31:01,40,95,40,95,0.70
2025-01-15 17:31:01,0,100,0,100,0.70
2025-01-15 17:31:01,-99,100,-99,100,0.69
2025-01-15 17:31:01,-99,100,-99,100,0.68
2025-01-15 17:31:01,0,100,0,100,0.67
2025-01-15 17:31:01,0,100,0,100,0.65
2025-01-15 17:31:01,0,100,0,100,0.63
2025-01-15 17:31:01,0,100,0,100,0.61
2025-01-15 17:31:01,64,100,64,100,0.59
2025-01-15 17:31:01,0,100,0,100,0.56
2025-01-15 17:31:02,-99,100,-99,100,0.52
2025-01-15 17:31:02,-99,100,-99,100,0.50
2025-01-15 17:31:02,3,100,3,100,0.46
2025-01-15 17:31:02,97,100,97,100,0.43
2025-01-15 17:31:02,100,100,100,100,0.43
2025-01-15 17:31:02,100,100,100,100,0.40
2025-01-15 17:31:02,100,100,100,100,0.36
2025-01-15 17:31:02,100,100,100,100,0.33
2025-01-15 17:31:02,37,100,37,100,0.29
2025-01-15 17:31:02,-99,100,-99,100,0.25
2025-01-15 17:31:03,-99,-31,-99,-31,0.21
2025-01-15 17:31:03,-99,-26,-99,-26,0.18
2025-01-15 17:31:03,-99,86,-99,86,0.16
2025-01-15 17:31:03,-99,60,-99,60,0.14
2025-01-15 17:31:03,-99,-99,-99,-99,0.13
2025-01-15 17:31:03,-99,-99,-99,-99,0.13
2025-01-15 17:31:03,50,-99,50,-99,0.13
2025-01-15 17:31:03,100,-99,100,-99,0.13
2025-01-15 17:31:03,100,-99,100,-99,0.13
2025-01-15 17:31:03,100,-99,100,-99,0.12
2025-01-15 17:31:04,68,-99,68,-99,0.11
2025-01-15 17:31:04,-74,-99,-74,-99,0.10
2025-01-15 17:31:04,-99,-99,-99,-99,0.10
2025-01-15 17:31:04,-99,-99,-99,-99,0.10
2025-01-15 17:31:04,-99,-99,-99,-99,0.10
2025-01-15 17:31:04,0,-99,0,-99,0.10
2025-01-15 17:31:04,0,0,0,0,0.12
2025-01-15 17:31:04,0,0,0,0,0.12
2025-01-15 17:31:04,100,-99,0,0,0.13
2025-01-15 17:31:04,0,0,100,-99,0.13
2025-01-15 17:31:05,0,0,0,0,0.13
2025-01-15 17:31:05,0,96,0,0,0.14
2025-01-15 17:31:05,8,100,0,96,0.14
2025-01-15 17:31:05,0,0,8,100,0.15
2025-01-15 17:31:05,0,0,0,0,0.15
2025-01-15 17:31:05,0,0,0,0,0.15
2025-01-15 17:31:05,0,0,0,0,0.15
2025-01-15 17:31:05,0,0,0,0,0.15
2025-01-15 17:31:05,0,0,0,0,0.15
2025-01-15 17:31:05,0,0,0,0,0.15
2025-01-15 17:31:06,0,0,0,0,0.15
2025-01-15 17:31:06,0,0,0,0,0.15
2025-01-15 17:31:06,0,0,0,0,0.15
2025-01-15 17:31:06,0,0,0,0,0.15
2025-01-15 17:31:06,0,0,0,0,0.15
2025-01-15 17:31:06,0,0,0,0,0.15
2025-01-15 17:31:06,0,0,0,0,0.15
2025-01-15 17:31:06,0,0,0,0,0.15
2025-01-15 17:31:06,0,0,0,0,0.15
2025-01-15 17:31:06,0,0,0,0,0.15
2025-01-15 17:31:07,0,0,0,0,0.15
2025-01-15 17:31:07,0,0,0,0,0.15
2025-01-15 17:31:07,0,0,0,0,0.15
2025-01-15 17:31:07,0,0,0,0,0.15
2025-01-15 17:31:07,0,0,0,0,0.15
2025-01-15 17:31:07,0,0,0,0,0.15
2025-01-15 17:31:07,0,0,0,0,0.15
2025-01-15 17:31:07,0,0,0,0,0.15
2025-01-15 17:31:07,0,0,0,0,0.15
2025-01-15 17:31:07,0,0,0,0,0.15
2025-01-15 17:31:08,0,0,0,0,0.15
2025-01-15 17:31:08,0,0,0,0,0.15
2025-01-15 17:31:08,0,0,0,0,0.15
